Transaction ID,Customer Name,Email,Age,City,Transaction Date,Product Category,Amount ($),Payment Method,Review
480142,   Henry,0917 430.7220,twenty,Los Angeles,2023-02-20,Toys,,paypal,"Messy,   text with   spaces!"
495256, Bob ,0935 139.7200,,Seattle,,Sports,,credit card ,!!!Extra punctuation???
598929,  David,0935()4721083,twenty,Maimi,"January 13, 2023",Electrnics,,credit card ,   lots   of   spaces   here  
773453,   Henry,+63 998.6054443,78,,2023-12-31,Hme & Kitchen,-50,Debit Card,
200835,Grace,+63 935()127 0675,,San Francisco,2023-07-15,Home & Kitchen,three hundred,PayPal,Data cleaning is necessary...
128313, frank ,+63 935.768.5209,150,,20/06/2023,Sprts,,Credit Card,!!!Extra punctuation???
674102,   Henry,0998()347 8044,44,Huston,"June 11, 2023",Clothing,-50,Cash,   lots   of   spaces   here  
286026,   Henry,0935 359-2181,150,San Francisco,"February 13, 2023",Hme & Kitchen,36.484233593356265,debit_card,   lots   of   spaces   here  
407343,   Henry,0998 784.7288,-5,San Fransisco,,Sports,three hundred,credit card ,Text with$pecial@charact3rs!
159955,   Henry,+63 935()5289221,twenty,Nw York,2023-11-30,Toys,488.2853639887718,Credit Card,!!!Extra punctuation???
546311,   Henry,+63 9175152177,150,Houston,"February 07, 2023",Hme & Kitchen,10000,Cash,Some RANDOM capitalization issueS
748389,Charlie,+63 920 986.9480,35,Huston,"April 23, 2023",Boks,-50,credit card ,Text with$pecial@charact3rs!
231365, frank ,+63 920()526-0598,52,,2023-11-29,Home & Kitchen,-50,paypal,Data cleaning is necessary...
888221,Eva  ,+63 9354797482,-5,Huston,2023-10-06,Toys,-50,Debit Card,"Messy,   text with   spaces!"
274305, Bob ,0935095.8788,-5,Seattl,"June 02, 2023",Groceries,57.49106792578483,Debit Card,Data cleaning is necessary...
375615, Alice ,+63 945572()2887,twenty,Houston,,Grocereis,10000,Debit Card,   lots   of   spaces   here  
536838,  David,09355910538,80,Houston,,Toys,10000,Debit Card,   lots   of   spaces   here  
429153, frank ,0935446 0812,-5,San Fransisco,"February 17, 2023",Electronics,,paypal,   lots   of   spaces   here  
573994,Eva  ,0935-6452841,-5,Los Angeles,20/08/2023,Electronics,10000,debit_card,"Messy,   text with   spaces!"
166571,Charlie,+63 917169()4510,,Nw York,,Hme & Kitchen,-50,CASH,   lots   of   spaces   here  
579013, Alice ,+63 917 008 4419,twenty,New York,,Sprts,285.2836911258564,credit card ,Some RANDOM capitalization issueS
188920, Bob ,+63 998.673()8512,,Maimi,13/07/2023,Grocereis,10000,,!!!Extra punctuation???
195788,  David,+63 998 213.1407,twenty,San Fransisco,04/04/2023,Clothng,three hundred,PayPal,
545515,Charlie,+63 935-041.6789,,San Francisco,07/06/2023,Sprts,188.47649850221225,,Some RANDOM capitalization issueS
626465, Alice ,0917029()2874,-5,Houston,,Groceries,10000,Credit Card,"Messy,   text with   spaces!"
560095, frank ,+63 917.1690867,twenty,San Fransisco,15/10/2023,Toyss,10000,credit card ,Some RANDOM capitalization issueS
465318, frank ,+63 945-6281177,150,Maimi,"March 12, 2023",Toys,10.94060308082898,CASH,!!!Extra punctuation???
438558, Bob ,+63 945518()4078,51,Los Angeels,"May 25, 2023",Boks,,Cash,Data cleaning is necessary...
181401,   Henry,0945.4458727,twenty,Chcago,"November 07, 2023",Electrnics,137.44399415742132,CASH,Text with$pecial@charact3rs!
130966,Charlie,+63 920-150.5619,,Nw York,28/12/2023,Books,223.29693440104847,Cash, This is a   sample review.  
818337, Bob ,+63 935031.7015,73,Seattle,02/06/2023,Sports,-50,CASH,Text with$pecial@charact3rs!
362516, frank ,+63 945()661.7519,66,San Francisco,"October 27, 2023",Electronics,-50,credit card ,Data cleaning is necessary...
697665,   Henry,+63 998.006.3362,-5,Nw York,08/02/2023,Electrnics,-50,,!!!Extra punctuation???
853788,   Henry,0945 662 8442,19,,,Toys,three hundred,paypal,!!!Extra punctuation???
451332,Eva  ,+63 917 100 2362,twenty,New York,2023-02-02,Sprts,1K,CASH,
359169,   Henry,0945464 0756,50,Houston,23/05/2023,Sprts,three hundred,, This is a   sample review.  
491198, Alice ,+63 945-691 7128,,,,Toys,,PayPal,Some RANDOM capitalization issueS
759467,Eva  ,+63 935 527-0162,-5,Los Angeles,2023-10-11,Grocereis,,Credit Card,Data cleaning is necessary...
850394, Bob ,+63 920050.0324,150,Miami,30/12/2023,Sports,three hundred,PayPal,Text with$pecial@charact3rs!
314790, Bob ,+63 920-456()8999,twenty,New York,"October 03, 2023",Grocereis,1K,Cash,"Messy,   text with   spaces!"
589996, Bob ,+63 998322-5664,,Los Angeles,2023-12-28,Toyss,10000,PayPal,
143292, Bob ,0945-676-4683,150,Nw York,"August 18, 2023",Hme & Kitchen,,credit card ,Some RANDOM capitalization issueS
585430,Eva  ,0920 2496654,,San Fransisco,,Toyss,-50,debit_card,Some RANDOM capitalization issueS
947857,  David,0998.888.4536,-5,,"May 29, 2023",Books,140.7268503780663,Credit Card,Data cleaning is necessary...
903538, frank ,0998416 7324,150,,2023-01-29,Books,10000,Cash,Text with$pecial@charact3rs!
981747,Grace,+63 917()314.4484,150,Los Angeels,31/01/2023,Toys,409.87210238991025,credit card ,"Messy,   text with   spaces!"
497060,  David,+63 998.0826594,46,Huston,2023-06-22,Hme & Kitchen,three hundred,Cash,
832467, Bob ,0935()262()4363,150,Maimi,2023-06-22,Sprts,140.16087854129418,debit_card,!!!Extra punctuation???
593575,  David,+63 998-5938368,150,Seattle,2023-12-24,Boks,398.2141113923488,credit card ,Text with$pecial@charact3rs!
805063, Bob ,+63 945()631 4193,-5,San Francisco,14/02/2023,Books,186.65078529674045,Debit Card, This is a   sample review.  
816339,   Henry,0917.0353456,,San Francisco,"March 22, 2023",Hme & Kitchen,10000,PayPal,Some RANDOM capitalization issueS
632370,Eva  ,+63 917()4674447,-5,Houston,2023-02-09,Clothng,36.053397156622495,CASH, This is a   sample review.  
167759, Alice ,+63 920-293 1157,44,Miami,"July 05, 2023",Boks,three hundred,Cash,Some RANDOM capitalization issueS
814997, Bob ,+63 917-1646571,,San Fransisco,"August 13, 2023",Electrnics,-50,paypal, This is a   sample review.  
219197,  David,+63 935 8043878,25,Chcago,08/07/2023,Groceries,10000,Credit Card,"Messy,   text with   spaces!"
437758,Grace,0998.4349748,twenty,Chicago,2023-01-25,Electronics,107.51120151087785,debit_card,
703305,Charlie,+63 920()531.6000,,Houston,"October 31, 2023",Toys,290.64632074790717,Cash,   lots   of   spaces   here  
107344,   Henry,+63 920662-6547,150,,"June 23, 2023",Grocereis,295.9048100385165,Credit Card, This is a   sample review.  
103831,   Henry,0917643()9443,twenty,Seattle,2023-06-24,Home & Kitchen,-50,CASH,
217445,Grace,+63 935()516 1919,,Seattle,"December 28, 2023",Boks,10000,Credit Card,Text with$pecial@charact3rs!
214680, Alice ,+63 917.788-0886,,Chicago,"March 27, 2023",Clothng,three hundred,,Data cleaning is necessary...
766194, Bob ,0998.927 3886,twenty,San Francisco,"April 09, 2023",Home & Kitchen,1K,Debit Card,Data cleaning is necessary...
722079,   Henry,0917-643 8139,150,Los Angeels,"December 01, 2023",Toys,10000,debit_card,"Messy,   text with   spaces!"
195788,  David,0998-087-5530,twenty,San Fransisco,04/04/2023,Clothng,three hundred,PayPal,
785508,Eva  ,0945 230.3915,89,Los Angeles,"November 08, 2023",Grocereis,10000,Credit Card,"Messy,   text with   spaces!"
318032,   Henry,0998()430 9041,150,Los Angeles,,Grocereis,,PayPal,!!!Extra punctuation???
987701,Grace,0945.902-5937,,Los Angeles,15/08/2023,Boks,1K,Cash,   lots   of   spaces   here  
599484, Bob ,+63 920-6129424,29,San Francisco,2023-04-11,Groceries,-50,credit card ,
149613, frank ,+63 917 3920567,150,Seattle,"December 17, 2023",Groceries,,credit card ,"Messy,   text with   spaces!"
934802,   Henry,0917-3424009,,Huston,2023-02-15,Sports,,Cash,
969231,  David,+63 935958()6633,79,Chicago,2023-06-10,Electrnics,431.6820999429471,CASH,"Messy,   text with   spaces!"
209431,Eva  ,+63 998.347-7550,,Huston,2023-10-02,Toyss,,CASH,!!!Extra punctuation???
892498, frank ,+63 920()531-8094,twenty,Huston,"January 09, 2023",Books,10000,Debit Card, This is a   sample review.  
330027, Alice ,+63 920977-0184,38,Los Angeels,20/11/2023,Electronics,10000,CASH,!!!Extra punctuation???
325073, Bob ,+63 920195 6161,twenty,Miami,,Clothing,,Debit Card,   lots   of   spaces   here  
265461, Alice ,+63 998()8635762,twenty,Chicago,,Clothing,,Credit Card,   lots   of   spaces   here  
618213, Bob ,0920 243 2094,,Los Angeels,16/11/2023,Clothng,three hundred,Credit Card,   lots   of   spaces   here  
409345, Alice ,0935-4497576,,Los Angeels,13/01/2023,Grocereis,1K,PayPal, This is a   sample review.  
527992, Bob ,+63 917.828-5621,150,Seattl,11/12/2023,Grocereis,,Cash, This is a   sample review.  
336196,Charlie,+63 935 548.7204,,Miami,"February 06, 2023",Groceries,three hundred,PayPal, This is a   sample review.  
612451, frank ,+63 935.7017591,-5,San Francisco,,Toys,183.81228611564072,Cash,!!!Extra punctuation???
474094, Bob ,+63 917()3923575,33,Houston,2023-07-24,Hme & Kitchen,10000,PayPal, This is a   sample review.  
922284,  David,+63 920.8794970,,Miami,,Groceries,three hundred,PayPal,
893419,Charlie,+63 920()1006251,twenty,Los Angeels,2023-09-02,Electronics,10000,paypal,Data cleaning is necessary...
803487, Alice ,+63 935.031 3938,-5,Huston,2023-03-11,Toyss,10000,,"Messy,   text with   spaces!"
284013,Charlie,+63 920-992 0092,-5,Los Angeels,07/07/2023,Toys,343.18207694267045,PayPal,Text with$pecial@charact3rs!
846984,   Henry,+63 998.6550931,,,2023-11-28,Groceries,262.3445810304504,,
373978, Alice ,+63 917 864()4167,150,San Francisco,"May 17, 2023",Clothing,421.60496142883954,credit card ,Data cleaning is necessary...
667975, frank ,+63 920-876.0472,twenty,Seattl,"April 16, 2023",Electronics,1K,PayPal,
528235,Eva  ,+63 917.627-4763,twenty,,15/06/2023,Sports,313.73651522287093,CASH,Text with$pecial@charact3rs!
978507, Alice ,0945-7392883,,San Francisco,2023-10-01,Hme & Kitchen,1K,debit_card,Data cleaning is necessary...
446277,  David,+63 920 4913546,66,Chcago,,Toys,,PayPal,Some RANDOM capitalization issueS
399122, Alice ,0935854()3111,,Seattl,27/10/2023,Toys,three hundred,Cash,
486603,Charlie,+63 917.277.5048,150,Miami,,Toyss,10000,Cash,   lots   of   spaces   here  
366945,Charlie,09351260115,twenty,Seattle,2023-04-17,Sports,1K,Cash, This is a   sample review.  
705120, Alice ,+63 935()105.4643,-5,Maimi,05/02/2023,Toys,,Debit Card,
872100,Grace,0998-176()1675,150,New York,21/01/2023,Books,1K,Credit Card, This is a   sample review.  
723536, frank ,0945.281 6420,37,Miami,2023-05-06,Toys,1K,Credit Card, This is a   sample review.  
816777,   Henry,0998-063-9625,,San Fransisco,,Hme & Kitchen,,paypal,Text with$pecial@charact3rs!
856302, Bob ,0998()989()0400,,Seattle,2023-11-15,Toys,three hundred,PayPal,
926813,  David,+63 935()709.6646,,Chcago,2023-06-26,Boks,-50,CASH,   lots   of   spaces   here  
501112, Alice ,0998.981-2803,49,Chcago,"August 08, 2023",Electrnics,293.9795788678905,debit_card,Data cleaning is necessary...
927052,Eva  ,+63 998 437 2300,51,,2023-01-11,Books,,debit_card,
698249, Alice ,+63 998 597()6052,twenty,New York,,Grocereis,241.7834289528145,Credit Card,
864794, Alice ,0920()7951374,-5,Seattl,2023-03-01,Toyss,,,!!!Extra punctuation???
181401,   Henry,0920()953 0616,twenty,Chcago,"November 07, 2023",Electrnics,137.44399415742132,CASH,Text with$pecial@charact3rs!
982800,Grace,+63 935()187-5637,39,New York,29/12/2023,Sprts,three hundred,Cash,"Messy,   text with   spaces!"
546474, Bob ,+63 917 352.2242,twenty,Los Angeles,17/06/2023,Clothng,,PayPal,
849008, Bob ,+63 917.595.7441,150,Miami,2023-05-28,Sprts,three hundred,CASH,"Messy,   text with   spaces!"
751183, Bob ,0917-342-0790,-5,Seattl,,Toyss,,Debit Card,!!!Extra punctuation???
988241,Eva  ,09455666740,,Houston,"September 17, 2023",Electronics,,Credit Card,!!!Extra punctuation???
628597,  David,0945 1984896,twenty,Chcago,20/10/2023,Hme & Kitchen,,Cash,
570642, Alice ,0935138()2257,,Seattle,,Boks,10000,debit_card,Text with$pecial@charact3rs!
324951,   Henry,0920508.3897,45,Miami,,Electrnics,321.13046572341693,debit_card,Some RANDOM capitalization issueS
340764, Alice ,+63 917 133()3560,-5,Huston,2023-08-31,Electronics,,debit_card,
410917,Eva  ,0998 467()3880,-5,Seattl,2023-11-28,Toys,,Cash,"Messy,   text with   spaces!"
694886, Alice ,0917-193-6377,-5,Los Angeles,07/07/2023,Electronics,,Credit Card,   lots   of   spaces   here  
587094,Grace,0920 339()4787,twenty,Huston,"April 29, 2023",Toys,-50,, This is a   sample review.  
283922, Alice ,09177400570,,,26/09/2023,Groceries,1K,paypal, This is a   sample review.  
185853,Eva  ,0917782()7389,twenty,Chicago,,Home & Kitchen,three hundred,,Some RANDOM capitalization issueS
489436,Eva  ,0920.536()1873,150,San Fransisco,,Boks,348.7835501339438,Cash,"Messy,   text with   spaces!"
774668,Charlie,+63 917.5667275,-5,Chicago,"January 30, 2023",Grocereis,10000,debit_card,Text with$pecial@charact3rs!
719401,   Henry,0920-094()5674,,New York,,Sprts,10000,Cash,!!!Extra punctuation???
194039,   Henry,0945()311()6511,-5,Los Angeles,,Toyss,400.72382762918295,debit_card,"Messy,   text with   spaces!"
407070,   Henry,+63 920 0944640,150,San Fransisco,2023-04-05,Electrnics,1K,CASH,Text with$pecial@charact3rs!
374373, frank ,0917()409 6993,-5,San Francisco,2023-10-11,Groceries,1K,PayPal,Data cleaning is necessary...
843172, frank ,0945 039 8220,150,Maimi,"January 17, 2023",Grocereis,-50,paypal,   lots   of   spaces   here  
572938, frank ,+63 935.576()1613,68,San Francisco,01/01/2024,Grocereis,101.48180239923087,debit_card,"Messy,   text with   spaces!"
160522,   Henry,0998 0365464,,Nw York,2023-07-06,Toys,,debit_card,"Messy,   text with   spaces!"
774696, frank ,+63 998935 8542,twenty,Nw York,20/07/2023,Hme & Kitchen,,debit_card,Some RANDOM capitalization issueS
488958,Grace,+63 935.095 0635,44,Miami,"February 04, 2023",Groceries,,credit card ,"Messy,   text with   spaces!"
606754,Charlie,0945()987.2942,150,Seattle,2023-05-24,Hme & Kitchen,three hundred,Cash,Data cleaning is necessary...
788625,  David,0945.4064268,twenty,Los Angeels,29/11/2023,Electronics,-50,debit_card,Text with$pecial@charact3rs!
385912,Grace,09202407758,twenty,Seattle,2023-10-27,Electrnics,-50,paypal,
624447, Alice ,+63 998-236()3039,,Huston,2023-05-18,Boks,three hundred,,"Messy,   text with   spaces!"
314780,Eva  ,+63 998.9215068,twenty,Chicago,30/03/2023,Sports,,,Data cleaning is necessary...
551267,Eva  ,0920.793()4135,150,Seattl,04/03/2023,Electronics,three hundred,Cash,!!!Extra punctuation???
765004,Grace,+63 920.3608516,-5,Los Angeles,03/02/2023,Sprts,1K,, This is a   sample review.  
150839,Eva  ,+63 920-982-4644,twenty,Chicago,03/12/2023,Toys,21.572884735974835,Debit Card,   lots   of   spaces   here  
689611, Bob ,+63 920-021.0027,150,New York,23/05/2023,Home & Kitchen,-50,CASH,Data cleaning is necessary...
979856, frank ,0998 758()9228,150,Maimi,2023-10-09,Books,,Cash,Data cleaning is necessary...
776305,Eva  ,0920008 9466,150,Nw York,,Home & Kitchen,1K,Cash,
481279, Bob ,0945.795-9574,,New York,"January 18, 2023",Groceries,three hundred,Cash,
817310,   Henry,+63 920()9518751,150,Los Angeels,08/08/2023,Electrnics,three hundred,CASH,   lots   of   spaces   here  
262400,Eva  ,+63 945.228 3619,47,Nw York,"January 27, 2023",Boks,three hundred,Debit Card,"Messy,   text with   spaces!"
126886,Eva  ,0935933 0204,twenty,Nw York,,Home & Kitchen,10000,Debit Card,!!!Extra punctuation???
829225, Alice ,0920()984-2059,,Los Angeles,07/12/2023,Electrnics,1K,debit_card,
651296,  David,+63 945()410()4111,twenty,Chcago,2023-05-23,Home & Kitchen,three hundred,Debit Card,
112311,Grace,0935-917-0951,150,,"August 20, 2023",Grocereis,,paypal,Text with$pecial@charact3rs!
931609, Bob ,0920-576-7350,,Seattle,18/11/2023,Groceries,1K,Debit Card,Text with$pecial@charact3rs!
556101,Grace,+63 998.680-0328,,Chcago,24/01/2023,Toyss,three hundred,Debit Card,Data cleaning is necessary...
749913, Bob ,0917-282-1221,-5,Miami,"June 12, 2023",Grocereis,10000,CASH,Some RANDOM capitalization issueS
250191,   Henry,0998-205-4716,150,Houston,2023-02-03,Books,10000,debit_card,
465318, frank ,+63 945-6281177,150,Maimi,"March 12, 2023",Toys,10.94060308082898,CASH,!!!Extra punctuation???
208965,   Henry,+63 917 300.6447,64,Houston,15/01/2023,Groceries,-50,CASH, This is a   sample review.  
143292, Bob ,0945-676-4683,150,Nw York,"August 18, 2023",Hme & Kitchen,,credit card ,Some RANDOM capitalization issueS
851054,   Henry,+63 945.883.0048,,Seattl,19/12/2023,Electrnics,276.82860670929716,CASH, This is a   sample review.  
895636, frank ,+63 998 453-3150,150,Houston,,Sprts,1K,Cash,Some RANDOM capitalization issueS
902808,Charlie,0998.127-9325,150,Chicago,"November 19, 2023",Electrnics,,debit_card,Some RANDOM capitalization issueS
852031,   Henry,+63 917 6877841,150,Houston,,Toys,-50,Cash,"Messy,   text with   spaces!"
576563,   Henry,+63 935()717()8550,-5,Nw York,29/10/2023,Boks,-50,,"Messy,   text with   spaces!"
590280,Eva  ,0920 118()6689,-5,Chicago,2023-11-13,Toys,10000,credit card ,Text with$pecial@charact3rs!
397422, Bob ,+63 935734-7319,twenty,Chcago,"January 17, 2023",Groceries,-50,,Text with$pecial@charact3rs!
471600,Charlie,0917603 5206,,San Francisco,,Books,,Credit Card,Some RANDOM capitalization issueS
151320,Eva  ,0920.192 1665,,San Francisco,27/03/2023,Grocereis,1K,credit card ,Text with$pecial@charact3rs!
176878, Bob ,+63 920 5951256,twenty,Seattle,2023-01-22,Clothing,,credit card ,Data cleaning is necessary...
451389, Alice ,+63 920950-5371,,Seattle,01/04/2023,Home & Kitchen,three hundred,PayPal,Data cleaning is necessary...
992766, Bob ,+63 935()6684326,61,Houston,,Books,,CASH,!!!Extra punctuation???
274818, frank ,+63 917-988()0238,twenty,Seattl,04/10/2023,Toys,three hundred,debit_card,Data cleaning is necessary...
970392, Alice ,0998.982-7520,,Miami,23/09/2023,Books,three hundred,paypal,
935945,   Henry,0945 130 8121,,Miami,"May 15, 2023",Grocereis,-50,debit_card,Text with$pecial@charact3rs!
718578,Charlie,+63 945.673.0008,,,18/10/2023,Boks,437.2799612858418,CASH,Text with$pecial@charact3rs!
922284,  David,0945()313.0332,,Miami,,Groceries,three hundred,PayPal,
982800,Grace,+63 998-004-0209,39,New York,29/12/2023,Sprts,three hundred,Cash,"Messy,   text with   spaces!"
816855,Eva  ,0998()020()1269,twenty,Chcago,2023-06-20,Electronics,,Cash, This is a   sample review.  
923764,   Henry,0935()659-1645,-5,New York,2023-09-13,Hme & Kitchen,-50,Debit Card,   lots   of   spaces   here  
756901,   Henry,+63 920.662()2981,,Houston,,Toys,358.3942485473836,credit card ,Data cleaning is necessary...
681217,Grace,0998.1294652,-5,Chicago,2023-11-24,Groceries,10000,CASH,
165352,Eva  ,0945.5706833,-5,Chicago,"June 04, 2023",Toys,277.05953171173127,Credit Card,
159860, frank ,0917 9263612,,Nw York,,Clothng,-50,paypal,!!!Extra punctuation???
209431,Eva  ,+63 998.347-7550,,Huston,2023-10-02,Toyss,,CASH,!!!Extra punctuation???
723536, frank ,0945.281 6420,37,Miami,2023-05-06,Toys,1K,Credit Card, This is a   sample review.  
221289,   Henry,+63 920 781()5215,-5,Huston,"July 22, 2023",Clothing,-50,Credit Card,   lots   of   spaces   here  
116692,Grace,+63 920724()7998,62,Houston,2023-06-23,Toys,three hundred,debit_card,
803638,Eva  ,+63 920 1021355,,Los Angeles,2023-03-24,Books,-50,Cash,Text with$pecial@charact3rs!
124332,  David,+63 935183 2167,150,San Fransisco,"October 05, 2023",Sports,1K,Debit Card, This is a   sample review.  
901033,Grace,+63 945 5403835,150,Seattl,09/08/2023,Groceries,-50,Cash,   lots   of   spaces   here  
